Entry,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q7RTS5,0,0,0,0,0,0.636363636,0.090909091,0.272727273,Eumetazoa,11,1,0.859967281,3.333333333,2.444444444,FALSE
Q7RTS6,0,0,0,0,0,0.909090909,0.090909091,0,Eumetazoa,11,2,0.304636097,1.846153846,0.178571429,FALSE
Q7RTS7,0,0,0,0.666666667,0,0,0,0.333333333,Eukaryota,3,9,0.636514168,5.924242424,3.955555556,FALSE
Q7RTS9,0,0,0,0.923076923,0,0.076923077,0,0,Eukaryota,13,0,0.271189373,1.128205128,0.341269841,FALSE
Q7RTT3,0,0,0,0,0,0,0,1,Mammalia,5,1,0,0.333333333,,FALSE
Q7RTT4,0,0,0,0,0,0,0,1,Mammalia,11,1,0,1.409090909,0.933333333,FALSE
Q7RTT5,0,0,0,0,0,0,0,1,Mammalia,6,1,0,0.857142857,1.833333333,FALSE
Q7RTT6,0,0,0,0,0,0,0,1,Mammalia,6,1,0,0.285714286,-0.166666667,FALSE
Q7RTT9,0,0,0,0.916666667,0,0.083333333,0,0,Eukaryota,12,1,0.286835983,1.743589744,0.916666667,FALSE
Q7RTU0,0,0,0,0,0,0.8,0.2,0,Eumetazoa,10,0,0.500402424,2.444444444,0.05952381,FALSE
Q7RTU1,0,0,0,0,0,0.461538462,0.307692308,0.230769231,Eumetazoa,13,0,1.057905425,3.512820513,1.623015873,FALSE
Q7RTU3,0,0,0,0,0,0.333333333,0.583333333,0.083333333,Vertebrata,12,1,0.887694276,2.41025641,0.968253968,FALSE
Q7RTU4,0,0,0,0,0,0.538461538,0.307692308,0.153846154,Eumetazoa,13,0,0.983961446,2.769230769,1.222222222,FALSE
Q7RTU5,0,0,0,0.1,0,0.7,0,0.2,Eumetazoa,10,3,0.801818553,6.256410256,7.285714286,FALSE
Q7RTU7,0,0,0,0,0,0.615384615,0.384615385,0,Eumetazoa,13,0,0.666278442,2.025641026,0.253968254,FALSE
Q7RTU9,0,0,0,0,0.153846154,0.461538462,0.384615385,0,Eumetazoa,13,0,1.012330839,2.333333333,-0.206349206,FALSE
Q7RTV0,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0,0,FALSE
Q7RTV2,0,0,1,0,0,0,0,0,Euk+Bac,3,10,0,8.871794872,8.428571429,FALSE
Q7RTV3,0,0,0,0,0.076923077,0.769230769,0.153846154,0,Eumetazoa,13,0,0.687092027,1.538461538,0.535714286,FALSE
Q7RTV5,0,0,0,0.75,0,0.25,0,0,Eukaryota,8,3,0.562335145,3.272727273,-0.233333333,FALSE
Q7RTW8,0,0,0,0,0.076923077,0.615384615,0.307692308,0,Eumetazoa,13,0,0.858740913,2.333333333,1.702380952,FALSE
Q7RTX0,0,0,0,0,0,0.5,0.5,0,Eumetazoa,8,5,0.693147181,1.615384615,0.523809524,FALSE
Q7RTX1,0,0,0,0,0,0.5,0.5,0,Eumetazoa,8,5,0.693147181,1.615384615,0.523809524,FALSE
Q7RTX7,0,0,0,0.090909091,0,0.636363636,0,0.272727273,Eumetazoa,11,2,0.859967281,4.179487179,1.623015873,FALSE
Q7RTX9,0,0,0.384615385,0.153846154,0.153846154,0.153846154,0.153846154,0,Euk+Bac,13,0,1.519382665,5.41025641,0.555555556,TRUE
Q7RTY0,0.083333333,0,0.583333333,0,0,0.166666667,0.166666667,0,Euk+Bac,12,1,1.118743336,5.41025641,0.555555556,TRUE
Q7RTY1,0.111111111,0,0.444444444,0,0.111111111,0.222222222,0.111111111,0,Euk+Bac,9,4,1.427061043,5.128205128,0.599206349,FALSE
Q7RTY3,0,0,0,0,0,0.8,0,0.2,Eumetazoa,5,7,0.500402424,5.636363636,4.222222222,FALSE
Q7RTY5,0,0,0,0,0,0.75,0,0.25,Eumetazoa,4,9,0.562335145,5.846153846,3.531746032,FALSE
Q7RTY7,0,0,0,0.75,0,0.25,0,0,Eukaryota,4,9,0.562335145,5.282051282,1.813492063,FALSE
Q7RTY8,0,0,0,0,0.142857143,0.285714286,0.571428571,0,Vertebrata,7,5,0.955699891,4.303030303,5.2,FALSE
Q7RTY9,0,0,0,0,0,0.75,0,0.25,Eumetazoa,4,8,0.562335145,6.181818182,4,FALSE
Q7RTZ1,0,0,0,0,0.142857143,0.428571429,0.285714286,0.142857143,Eumetazoa,7,6,1.277034259,3.307692308,2.170634921,FALSE
Q7RTZ2,0,0,0,1,0,0,0,0,Eukaryota,6,1,0,0.857142857,-0.5,FALSE
Q7Z2D5,0,0,0,0.2,0.3,0.2,0.3,0,Opisthokonta,10,3,1.366158848,4.179487179,1.726190476,FALSE
Q7Z2E3,1,0,0,0,0,0,0,0,Cellular_organisms,2,11,0,3.41025641,0.813492063,FALSE
Q7Z2F6,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,3,7,0.636514168,3.466666667,3.9,FALSE
Q7Z2G1,0,0,0,0.6,0,0,0,0.4,Eukaryota,10,3,0.673011667,8.282051282,9.912698413,FALSE
Q7Z2H8,0,0,0,1,0,0,0,0,Eukaryota,6,7,0,3.769230769,1.634920635,FALSE
Q7Z2K6,0,0,0,0.916666667,0,0.083333333,0,0,Eukaryota,12,1,0.286835983,1.435897436,0.035714286,FALSE
Q7Z2K8,0,0,1,0,0,0,0,0,Euk+Bac,1,11,0,5.53030303,3.6,FALSE
Q7Z2Q7,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,11,0.693147181,5.461538462,1.888888889,FALSE
Q7Z2R9,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0,0,FALSE
Q7Z2T5,0.5,0,0,0,0,0.25,0.25,0,Cellular_organisms,8,5,1.039720771,5.333333333,0.206349206,FALSE
Q7Z2V1,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
Q7Z2W4,0,0,0,0.333333333,0,0.25,0.166666667,0.25,Eukaryota,12,0,1.357977855,5.818181818,5.044444444,FALSE
Q7Z2W7,0,0,0,0,0.25,0.083333333,0.666666667,0,Vertebrata,12,1,0.823959217,3.461538462,2.456349206,FALSE
Q7Z2W9,0,0,0.166666667,0.416666667,0.083333333,0.25,0.083333333,0,Eukaryota,12,1,1.424129917,4.153846154,0.234126984,FALSE
Q7Z2X4,0,0,0,0,0,0.5,0.5,0,Eumetazoa,4,9,0.693147181,1.230769231,-0.087301587,FALSE
Q7Z2X7,0,0,0,0,0,0,0,1,Mammalia,3,4,0,1.142857143,-0.2,FALSE
Q7Z2Y5,0,0,0,0.5,0.333333333,0.166666667,0,0,Eukaryota,6,7,1.011404265,6.820512821,4.567460317,FALSE
Q7Z2Y8,0,0,0,0.416666667,0,0,0.5,0.083333333,Vertebrata,12,0,0.918427785,4.515151515,-0.522222222,FALSE
Q7Z2Z1,0,0,0,0,0,0.923076923,0.076923077,0,Eumetazoa,13,0,0.271189373,0.615384615,0.111111111,FALSE
Q7Z2Z2,0,0.25,0.125,0.625,0,0,0,0,Eukaryota,8,5,0.900256051,0.897435897,-0.087301587,FALSE
Q7Z304,0,0,0,0,0.076923077,0.692307692,0.230769231,0,Eumetazoa,13,0,0.790267968,1.974358974,0.932539683,FALSE
Q7Z309,0,0,0,0,0,0.636363636,0.181818182,0.181818182,Eumetazoa,11,2,0.907535294,3.025641026,0.563492063,FALSE
Q7Z333,0.090909091,0,0,0.363636364,0.090909091,0.181818182,0.272727273,0,Eukaryota,11,1,1.468139939,5.454545455,0.588888889,FALSE
Q7Z340,0,0,0,0.166666667,0,0.166666667,0,0.666666667,Mammalia,6,6,0.867563228,6.712121212,6.377777778,FALSE
Q7Z353,0,0,0,0,0,0.461538462,0.538461538,0,Vertebrata,13,0,0.690185676,1.384615385,-0.05952381,FALSE
Q7Z388,0,0,0,0.625,0,0,0.375,0,Eukaryota,8,5,0.661563238,4.230769231,5.380952381,FALSE
Q7Z392,0,0,0,0.923076923,0,0.076923077,0,0,Eukaryota,13,0,0.271189373,0.769230769,0.138888889,FALSE
Q7Z398,0,0,0,0,0.333333333,0.333333333,0.333333333,0,Opisthokonta,3,8,1.098612289,5.745454545,1.953333333,FALSE
Q7Z3B0,0,0,0,0,0,0.909090909,0.090909091,0,Eumetazoa,11,0,0.304636097,0.545454545,0.12,FALSE
Q7Z3B1,0,0,0,0,0.1,0.9,0,0,Eumetazoa,10,3,0.325082973,1.717948718,0.817460317,FALSE
Q7Z3B3,0,0,0,0,0,0.888888889,0.111111111,0,Eumetazoa,9,1,0.348832096,1.266666667,0.928571429,FALSE
Q7Z3B4,0,0,0,0.916666667,0,0.083333333,0,0,Eukaryota,12,1,0.286835983,1.692307692,-0.21031746,FALSE
Q7Z3C6,0,0,0,0.909090909,0,0.090909091,0,0,Eukaryota,11,2,0.304636097,2.384615385,0.765873016,FALSE
Q7Z3D4,0,0,0,0.090909091,0,0.818181818,0.090909091,0,Eumetazoa,11,2,0.600166073,2.256410256,0.476190476,FALSE
Q7Z3D6,0,0,0.615384615,0.153846154,0,0.230769231,0,0,Euk+Bac,13,0,0.925129084,2.948717949,1.71031746,TRUE
Q7Z3E1,0,0,0,0.333333333,0,0.25,0.416666667,0,Vertebrata,12,0,1.077556327,4.272727273,3.066666667,FALSE
Q7Z3E2,0,0,0,0.333333333,0.5,0.166666667,0,0,Opisthokonta,12,1,1.011404265,2.461538462,-0.123015873,FALSE
Q7Z3E5,0,0,0,0.923076923,0,0.076923077,0,0,Eukaryota,13,0,0.271189373,0.769230769,-0.119047619,FALSE
Q7Z3F1,0.153846154,0,0.153846154,0,0.538461538,0.153846154,0,0,Opisthokonta,13,0,1.197237502,3.051282051,-0.007936508,FALSE
Q7Z3G6,0,0,0,0.142857143,0.285714286,0.285714286,0.285714286,0,Opisthokonta,7,6,1.351783994,3.307692308,1.293650794,FALSE
Q7Z3H0,0,0,0,1,0,0,0,0,Eukaryota,2,8,0,7.066666667,8.4,FALSE
Q7Z3H4,0,0,0,0,0,0.5,0.5,0,Eumetazoa,12,1,0.693147181,2.615384615,0.369047619,FALSE
Q7Z3I7,0,0,0,0.285714286,0.142857143,0,0,0.571428571,Mammalia,7,5,0.955699891,5.939393939,6.733333333,FALSE
Q7Z3J2,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0.282051282,-0.043650794,FALSE
Q7Z3J3,0,0,0,0.333333333,0.166666667,0.5,0,0,Eumetazoa,6,1,1.011404265,3.238095238,-0.8,FALSE
Q7Z3K3,0,0,0,0.166666667,0,0.833333333,0,0,Eumetazoa,6,7,0.450561209,2.871794872,0.69047619,FALSE
Q7Z3K6,0,0,0,0,0,0.636363636,0.363636364,0,Eumetazoa,11,2,0.655481774,1.692307692,0.666666667,FALSE
Q7Z3N0,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
Q7Z3Q1,0,0,0,0.083333333,0.333333333,0.333333333,0.25,0,Opisthokonta,12,1,1.286057337,3.58974359,1.043650794,FALSE
Q7Z3S7,0,0,0.1,0.1,0,0.6,0.2,0,Eumetazoa,10,3,1.088899975,4.358974359,1.646825397,FALSE
Q7Z3S9,0,0,0,0.6,0.2,0.1,0,0.1,Eukaryota,10,2,1.088899975,6.606060606,3.311111111,FALSE
Q7Z3T1,0,0,0,0,0,0.083333333,0.25,0.666666667,Mammalia,12,0,0.823959217,2.181818182,0.7,FALSE
Q7Z3T8,0,0,0,0.083333333,0.083333333,0.5,0.083333333,0.25,Eumetazoa,12,1,1.314373843,4.871794872,2.547619048,FALSE
Q7Z3U7,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.666666667,-0.051587302,FALSE
Q7Z3V4,0,0,0,0.916666667,0,0.083333333,0,0,Eukaryota,12,0,0.286835983,1.075757576,-0.044444444,FALSE
Q7Z3V5,0,0,0,0.285714286,0,0.142857143,0,0.571428571,Mammalia,7,5,0.955699891,7.393939394,6.833333333,FALSE
Q7Z3Y7,0,0,0,0.25,0,0.75,0,0,Eumetazoa,4,8,0.562335145,4.757575758,3.466666667,FALSE
Q7Z3Y8,0,0,0,0.25,0,0.75,0,0,Eumetazoa,4,8,0.562335145,4.757575758,3.466666667,FALSE
Q7Z3Y9,0,0,0,0.25,0,0.75,0,0,Eumetazoa,4,8,0.562335145,5.181818182,4,FALSE
Q7Z3Z0,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,10,0.693147181,4.742424242,3.866666667,FALSE
Q7Z3Z2,0,0,0,0,0,0.9,0.1,0,Eumetazoa,10,0,0.325082973,1.111111111,0.2,FALSE
Q7Z3Z3,0,0,0.1,0.6,0,0,0,0.3,Eukaryota,10,3,0.897945725,6.871794872,6.468253968,FALSE
Q7Z3Z4,0,0,0.1,0.6,0,0,0.3,0,Eukaryota,10,3,0.897945725,5.461538462,7.202380952,FALSE
Q7Z401,0,0,0,0.384615385,0.153846154,0.230769231,0.230769231,0,Eukaryota,13,0,1.332244922,3.871794872,2.186507937,FALSE
Q7Z402,0,0,0,0,0.5,0.5,0,0,Opisthokonta,12,1,0.693147181,1.384615385,0.301587302,FALSE
Q7Z403,0,0,0,0,0.333333333,0.333333333,0.333333333,0,Opisthokonta,9,4,1.098612289,2.666666667,0.876984127,FALSE
Q7Z404,0,0,0,0,0.333333333,0.222222222,0,0.444444444,Mammalia,9,4,1.060856947,4.461538462,6.273809524,FALSE
Q7Z406,0,0,0,1,0,0,0,0,Eukaryota,4,8,0,7.545454545,9.066666667,FALSE
Q7Z407,0,0,0,0,0,0.875,0.125,0,Eumetazoa,8,5,0.376770161,1.615384615,0.678571429,FALSE
Q7Z408,0,0,0,0,0.166666667,0.833333333,0,0,Eumetazoa,6,7,0.450561209,3.128205128,1.527777778,FALSE
Q7Z410,0,0,0.142857143,0.571428571,0,0.142857143,0.142857143,0,Eukaryota,7,6,1.153741943,5.256410256,0.837301587,FALSE
Q7Z412,0,0,0,0,0,0.846153846,0.153846154,0,Eumetazoa,13,0,0.429323022,1.58974359,0.063492063,FALSE
Q7Z417,0,0,0,0,0,0,1,0,Vertebrata,11,0,0,0,0,FALSE
Q7Z418,0,0,0,0.181818182,0.181818182,0.454545455,0.181818182,0,Eumetazoa,11,1,1.288252305,3.833333333,0.488888889,FALSE
Q7Z419,0,0,0,0.8,0,0.2,0,0,Eukaryota,5,8,0.500402424,3.692307692,0.047619048,FALSE
Q7Z422,0,0,0,0,0,1,0,0,Eumetazoa,13,0,0,0.512820513,0.23015873,FALSE
Q7Z429,0,0,0.166666667,0.25,0,0.5,0.083333333,0,Eumetazoa,12,1,1.198849313,4.230769231,3.214285714,FALSE
Q7Z434,0,0,0,0,0,0.083333333,0.583333333,0.333333333,Vertebrata,12,0,0.887694276,2.848484848,-0.4,FALSE
Q7Z442,0,0,0,0,0,0.727272727,0.272727273,0,Eumetazoa,11,1,0.585952618,2.545454545,0.633333333,FALSE
Q7Z443,0,0,0,0.090909091,0,0.363636364,0,0.545454545,Mammalia,11,1,0.916464886,4.893939394,0.844444444,FALSE
Q7Z444,0,0,0,0.272727273,0,0,0,0.727272727,Mammalia,11,1,0.585952618,6.636363636,5.2,FALSE
Q7Z449,0,0,0.75,0,0,0,0.25,0,Euk+Bac,4,9,0.562335145,5.794871795,-0.123015873,FALSE
Q7Z460,0,0,0,0.615384615,0.076923077,0.153846154,0.153846154,0,Eukaryota,13,0,1.072016969,3.769230769,3.285714286,FALSE
Q7Z465,0,0,0,0.666666667,0,0.333333333,0,0,Eukaryota,3,9,0.636514168,5.772727273,6.733333333,FALSE
Q7Z478,0,0,0.083333333,0.333333333,0.333333333,0,0.25,0,Opisthokonta,12,1,1.286057337,4.564102564,3.781746032,FALSE
Q7Z494,0.461538462,0,0.153846154,0.076923077,0.076923077,0.230769231,0,0,Cellular_organisms,13,0,1.377819508,3.282051282,1.865079365,TRUE
Q7Z4B0,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.2,0,FALSE
Q7Z4F1,0,0,0,0,0,0.625,0.375,0,Eumetazoa,8,5,0.661563238,3.128205128,2.095238095,FALSE
Q7Z4G1,0,0,0,1,0,0,0,0,Eukaryota,11,2,0,2.58974359,0.888888889,FALSE
Q7Z4G4,0,0.454545455,0,0.545454545,0,0,0,0,Eukaryota,11,2,0.689009238,0.974358974,-0.099206349,FALSE
Q7Z4H3,0.538461538,0.153846154,0.230769231,0.076923077,0,0,0,0,Cellular_organisms,13,0,1.156987644,0.538461538,0.01984127,FALSE
Q7Z4H4,0,0,0,0,0,0,0.615384615,0.384615385,Vertebrata,13,0,0.666278442,2.205128205,0.948412698,FALSE
Q7Z4H7,0,0,0,0,0,0.666666667,0.25,0.083333333,Eumetazoa,12,1,0.823959217,1.948717949,-0.043650794,FALSE
Q7Z4H8,0,0,0,0.545454545,0.090909091,0,0.363636364,0,Eukaryota,11,2,0.916464886,4.307692308,4.595238095,FALSE
Q7Z4H9,0,0,0,0,0,0,0,1,Mammalia,11,0,0,1.636363636,1.24,FALSE
Q7Z4I7,0,0,0,0.416666667,0,0.416666667,0.166666667,0,Eumetazoa,12,1,1.028183859,4.692307692,2.111111111,FALSE
Q7Z4J2,0,0,0,0,0,0,0.181818182,0.818181818,Mammalia,11,1,0.474139313,2.515151515,0.822222222,FALSE
Q7Z4K8,0,0,0,0.333333333,0,0.111111111,0.555555556,0,Vertebrata,9,3,0.936888308,5.318181818,1.133333333,FALSE
Q7Z4L0,0,0,0,0,0,0,0.272727273,0.727272727,Mammalia,11,0,0.585952618,2.763636364,-0.36,FALSE
Q7Z4L5,0,0.125,0,0.875,0,0,0,0,Eukaryota,8,5,0.376770161,0.923076923,0.115079365,FALSE
Q7Z4L9,0,0,0,0.636363636,0.181818182,0.181818182,0,0,Eukaryota,11,1,0.907535294,2.621212121,-0.266666667,FALSE
Q7Z4M0,0,0,0,0,0,0.090909091,0.909090909,0,Vertebrata,11,0,0.304636097,0.181818182,-0.033333333,FALSE
Q7Z4N2,0,0,0,0,0.625,0,0.375,0,Opisthokonta,8,5,0.661563238,2.538461538,2.186507937,FALSE
Q7Z4N8,0,0,0,0.583333333,0.083333333,0.083333333,0.25,0,Eukaryota,12,1,1.075139324,3.974358974,0.674603175,FALSE
Q7Z4P5,0,0,0,0,0,0.545454545,0.090909091,0.363636364,Eumetazoa,11,2,0.916464886,4.153846154,6.218253968,FALSE
Q7Z4Q2,0,0,0,0.923076923,0,0.076923077,0,0,Eukaryota,13,0,0.271189373,0.461538462,0.083333333,FALSE
Q7Z4R8,0,0,0,0,0,0.923076923,0.076923077,0,Eumetazoa,13,0,0.271189373,0.615384615,-0.095238095,FALSE
Q7Z4S6,0,0,0,0.857142857,0.142857143,0,0,0,Eukaryota,7,6,0.410116318,4.384615385,4.996031746,FALSE
Q7Z4S9,0,0,0,0,0,0.166666667,0.166666667,0.666666667,Mammalia,12,1,0.867563228,3.076923077,1.587301587,FALSE
Q7Z4T8,0.181818182,0,0.090909091,0.181818182,0,0.090909091,0,0.454545455,Mammalia,11,0,1.414279065,8.4,3.74,FALSE
Q7Z4T9,0,0,0,0.615384615,0,0.307692308,0,0.076923077,Eukaryota,13,0,0.858740913,4.230769231,-0.603174603,FALSE
Q7Z4U5,0,0,0,0,0,0,0,1,Mammalia,9,0,0,1.055555556,0.775,FALSE
Q7Z4V0,0,0,0,0,0,0.090909091,0.909090909,0,Vertebrata,11,2,0.304636097,2,-0.30952381,FALSE
Q7Z4V5,0,0,0,0.181818182,0,0.454545455,0.363636364,0,Eumetazoa,11,2,1.036198785,4,0.257936508,FALSE
Q7Z4W1,0.076923077,0,0.384615385,0.153846154,0.307692308,0.076923077,0,0,Euk+Bac,13,0,1.412744637,3.615384615,-0.146825397,FALSE
Q7Z4W2,0,0,0,0.375,0,0.375,0,0.25,Eumetazoa,8,0,1.08219553,5.464285714,7.0625,FALSE
Q7Z4W3,0,0,0,0,0,0.5,0,0.5,Mammalia,2,1,0.693147181,6,-3,FALSE
Q7Z4Y8,0,0,0,0.166666667,0.833333333,0,0,0,Opisthokonta,6,1,0.450561209,1.142857143,,FALSE
Q7Z553,0,0,0,0,0.083333333,0.333333333,0.583333333,0,Vertebrata,12,1,0.887694276,2.256410256,0.579365079,FALSE
Q7Z560,0,0,0,0,0,0,0,1,Mammalia,2,0,0,0,,FALSE
Q7Z569,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.282051282,0.111111111,FALSE
Q7Z570,0,0,0,0.230769231,0.153846154,0,0.384615385,0.230769231,Vertebrata,13,0,1.332244922,4.871794872,0.638888889,FALSE
Q7Z572,0,0,0,0.083333333,0,0.416666667,0.083333333,0.416666667,Mammalia,12,1,1.143708389,6.179487179,-0.698412698,FALSE
Q7Z589,0,0,0,0,0,0.769230769,0.230769231,0,Eumetazoa,13,0,0.540204142,1.538461538,-0.031746032,FALSE
Q7Z591,0,0,0,0,0,0.384615385,0.538461538,0.076923077,Vertebrata,13,0,0.898137003,1.58974359,0.26984127,FALSE
Q7Z5A4,0,0,0,0.2,0,0.6,0,0.2,Eumetazoa,5,7,0.950270539,6.363636364,5.8,FALSE
Q7Z5A7,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0.794871795,-0.01984127,FALSE
Q7Z5A8,0,0,0,0,0,0,0.545454545,0.454545455,Vertebrata,11,1,0.689009238,2.348484848,0.333333333,FALSE
Q7Z5A9,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0,0,FALSE
Q7Z5B4,0,0,0,0,0,0.5,0.5,0,Eumetazoa,12,1,0.693147181,2.769230769,-0.273809524,FALSE
Q7Z5D8,0,0,0,0,0,0.083333333,0,0.916666667,Mammalia,12,0,0.286835983,3.121212121,-0.266666667,FALSE
Q7Z5G4,0,0,0,0.083333333,0,0.583333333,0.333333333,0,Eumetazoa,12,1,0.887694276,2.743589744,0.349206349,FALSE
Q7Z5H3,0,0,0,0.777777778,0,0,0.222222222,0,Eukaryota,9,4,0.529706199,4.615384615,3.464285714,FALSE
Q7Z5H4,0,0,0,0,0,0,0.125,0.875,Mammalia,8,0,0.376770161,2.75,0.4375,FALSE
Q7Z5H5,0,0,0,0,0,0,0.5,0.5,Mammalia,10,1,0.693147181,2.363636364,2.28,FALSE
Q7Z5J1,0.166666667,0,0.333333333,0,0.166666667,0.166666667,0.166666667,0,Euk+Bac,6,7,1.560710409,4.794871795,2.662698413,FALSE
Q7Z5J4,0,0,0,0,0,0.5,0.5,0,Eumetazoa,12,1,0.693147181,1.871794872,0.329365079,FALSE
Q7Z5J8,0,0,0,0.583333333,0,0.416666667,0,0,Eukaryota,12,1,0.679193266,2.538461538,0.226190476,FALSE
Q7Z5K2,0,0,0,0.461538462,0,0.384615385,0.076923077,0.076923077,Eukaryota,13,0,1.118968867,4.384615385,0.55952381,FALSE
Q7Z5L0,0,0,0,0,0,0.615384615,0.384615385,0,Eumetazoa,13,0,0.666278442,1.538461538,0.69047619,FALSE
Q7Z5L2,0,0,0,0.384615385,0,0.230769231,0,0.384615385,Mammalia,13,0,1.073394281,5.794871795,0.238095238,FALSE
Q7Z5L3,0,0,0,0,0,0.416666667,0.583333333,0,Vertebrata,12,1,0.679193266,2.128205128,0.341269841,FALSE
Q7Z5L4,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
Q7Z5L7,0,0,0.8,0,0,0.2,0,0,Euk+Bac,5,8,0.500402424,5.025641026,2.523809524,FALSE
Q7Z5L9,0,0,0,0,0,0.555555556,0.444444444,0,Eumetazoa,9,4,0.686961577,1.769230769,0.345238095,FALSE
Q7Z5M5,0,0,0,0,0.333333333,0.555555556,0,0.111111111,Eumetazoa,9,4,0.936888308,2.384615385,1.384920635,FALSE
Q7Z5M8,0,0,1,0,0,0,0,0,Euk+Bac,6,7,0,6.025641026,4.01984127,FALSE
Q7Z5N4,0,0,0,0,0,0.583333333,0.416666667,0,Eumetazoa,12,1,0.679193266,2.615384615,0.833333333,FALSE
Q7Z5P4,0.333333333,0,0.666666667,0,0,0,0,0,Euk+Bac,6,7,0.636514168,7.41025641,3.186507937,FALSE
Q7Z5P9,0.090909091,0,0.363636364,0,0.090909091,0.181818182,0.090909091,0.181818182,Euk+Bac,11,0,1.641734712,7.6,0.22,TRUE
Q7Z5Q1,0,0,0,0,0,0.769230769,0.230769231,0,Eumetazoa,13,0,0.540204142,1.743589744,1.174603175,FALSE
Q7Z5Q5,0,0,0.692307692,0.076923077,0,0.076923077,0.153846154,0,Euk+Bac,13,0,0.937155853,4.051282051,1.694444444,TRUE
Q7Z5R6,0,0,0,0,0.416666667,0.333333333,0.25,0,Opisthokonta,12,1,1.077556327,2.307692308,0.829365079,FALSE
Q7Z5S9,0,0,0,0.818181818,0.181818182,0,0,0,Eukaryota,11,2,0.474139313,1.794871795,0.031746032,FALSE
Q7Z5U6,0,0,0.166666667,0.833333333,0,0,0,0,Eukaryota,12,1,0.450561209,1.307692308,-0.150793651,FALSE
Q7Z5V6,0,0,0,0,0,1,0,0,Eumetazoa,11,0,0,0,0,FALSE
Q7Z5W3,0,0,0,0.461538462,0,0.538461538,0,0,Eumetazoa,13,0,0.690185676,2.615384615,0.884920635,FALSE
Q7Z5Y6,0,0,0,0,0,0.75,0,0.25,Eumetazoa,8,4,0.562335145,5.696969697,5.876497696,FALSE
Q7Z5Y7,0,0,0,0,0.818181818,0.090909091,0.090909091,0,Opisthokonta,11,2,0.600166073,2.256410256,0.888888889,FALSE
Q7Z602,0,0,0,0,0,1,0,0,Eumetazoa,3,10,0,1.076923077,0.142857143,FALSE
Q7Z614,0,0,0,0,0.083333333,0.583333333,0.333333333,0,Eumetazoa,12,1,0.887694276,2.333333333,0.464285714,FALSE
Q7Z624,0,0,0,0.888888889,0,0.111111111,0,0,Eukaryota,9,4,0.348832096,1.871794872,0.01984127,FALSE
Q7Z628,0,0,0,0.4,0,0.4,0.2,0,Eumetazoa,5,8,1.054920168,2.205128205,1.412698413,FALSE
Q7Z692,0,0,0,0,0,0.083333333,0.083333333,0.833333333,Mammalia,12,0,0.566085739,1.545454545,0.266666667,FALSE
Q7Z695,0.153846154,0.076923077,0.153846154,0.615384615,0,0,0,0,Eukaryota,13,0,1.072016969,1.41025641,-0.011904762,FALSE
Q7Z698,0,0,0,0.153846154,0,0.692307692,0.153846154,0,Eumetazoa,13,0,0.830517825,2.153846154,0.130952381,FALSE
Q7Z699,0,0,0,0.125,0,0.625,0.25,0,Eumetazoa,8,5,0.900256051,2.846153846,1.416666667,FALSE
Q7Z6A9,0,0,0,0,0,0.083333333,0.166666667,0.75,Mammalia,12,0,0.721463687,1.242424242,0.2,FALSE
Q7Z6B0,0,0,0,0,0,0.9,0,0.1,Eumetazoa,10,1,0.325082973,2.545454545,0.12,FALSE
Q7Z6B7,0,0,0,0.444444444,0,0.333333333,0.222222222,0,Eukaryota,9,4,1.060856947,2.974358974,1.087301587,FALSE
Q7Z6E9,0,0,0,0.692307692,0.076923077,0,0.153846154,0.076923077,Eukaryota,13,0,0.937155853,4.205128205,0.174603175,FALSE
Q7Z6G3,0,0,0,0,0.4,0.5,0.1,0,Eumetazoa,10,3,0.943348392,2.307692308,1.706349206,FALSE
Q7Z6G8,0,0,0,0.166666667,0,0.5,0.333333333,0,Eumetazoa,12,1,1.011404265,4.051282051,2.107142857,FALSE
Q7Z6I5,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0,0,FALSE
Q7Z6I6,0,0,0,0.083333333,0.083333333,0.166666667,0.416666667,0.25,Vertebrata,12,1,1.424129917,4.051282051,1.900793651,FALSE
Q7Z6I8,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0.153846154,0.027777778,FALSE
Q7Z6J0,0,0,0,0.111111111,0.111111111,0.666666667,0.111111111,0,Eumetazoa,9,4,1.002718265,3.025641026,0.976190476,FALSE
